USB-500/600 Log File,
Name: TemHumB,
Model: USB-502,
Serial Number: 10223952,
Index,Date/Time,Temp(C),Humidity(%rh),Dew Point(C),
53,23/10/2022 11:05:38 pm,28.5,81.0,24.9,
54,23/10/2022 11:20:38 pm,28.0,81.0,24.4,
55,23/10/2022 11:35:38 pm,28.0,81.5,24.5,
56,23/10/2022 11:50:38 pm,28.0,81.5,24.5,
57,24/10/2022 12:05:38 am,28.0,82.0,24.6,
58,24/10/2022 12:20:38 am,28.0,82.0,24.6,
59,24/10/2022 12:35:38 am,28.0,82.5,24.7,
60,24/10/2022 12:50:38 am,27.5,82.5,24.2,
61,24/10/2022 1:05:38 am,27.5,82.5,24.2,
62,24/10/2022 1:20:38 am,27.5,83.0,24.3,
63,24/10/2022 1:35:38 am,27.5,83.0,24.3,
64,24/10/2022 1:50:38 am,27.5,83.0,24.3,
65,24/10/2022 2:05:38 am,27.5,83.5,24.5,
66,24/10/2022 2:20:38 am,27.5,83.5,24.5,
67,24/10/2022 2:35:38 am,27.5,83.5,24.5,
68,24/10/2022 2:50:38 am,27.5,83.5,24.5,
69,24/10/2022 3:05:38 am,27.5,84.0,24.5,
70,24/10/2022 3:20:38 am,27.5,84.0,24.5,
71,24/10/2022 3:35:38 am,27.5,84.0,24.5,
72,24/10/2022 3:50:38 am,27.5,84.0,24.5,
73,24/10/2022 4:05:38 am,27.5,84.0,24.5,
74,24/10/2022 4:20:38 am,27.5,84.5,24.6,
75,24/10/2022 4:35:38 am,27.5,84.5,24.6,
76,24/10/2022 4:50:38 am,27.5,84.5,24.6,
77,24/10/2022 5:05:38 am,27.5,84.5,24.6,
78,24/10/2022 5:20:38 am,27.5,84.5,24.6,
79,24/10/2022 5:35:38 am,27.5,84.5,24.6,
80,24/10/2022 5:50:38 am,27.0,84.5,24.2,
81,24/10/2022 6:05:38 am,27.0,85.0,24.3,
82,24/10/2022 6:20:38 am,27.0,85.0,24.3,
83,24/10/2022 6:35:38 am,27.0,85.0,24.3,
84,24/10/2022 6:50:38 am,27.0,85.0,24.3,
85,24/10/2022 7:05:38 am,27.0,85.0,24.3,
86,24/10/2022 7:20:38 am,27.0,85.0,24.3,
87,24/10/2022 7:35:38 am,27.0,85.0,24.3,
88,24/10/2022 7:50:38 am,27.0,85.5,24.4,
89,24/10/2022 8:05:38 am,27.0,85.5,24.4,
90,24/10/2022 8:20:38 am,27.0,86.0,24.5,
91,24/10/2022 8:35:38 am,27.0,86.5,24.6,
92,24/10/2022 8:50:38 am,26.5,86.5,24.1,
93,24/10/2022 9:05:38 am,26.5,87.0,24.2,
94,24/10/2022 9:20:38 am,26.5,87.5,24.3,
95,24/10/2022 9:35:38 am,26.5,88.0,24.3,
96,24/10/2022 9:50:38 am,27.5,92.5,26.2,
97,24/10/2022 10:05:38 am,29.0,93.5,27.8,
98,24/10/2022 10:20:38 am,30.0,91.0,28.4,
99,24/10/2022 10:35:38 am,30.0,90.0,28.2,
100,24/10/2022 10:50:38 am,30.5,90.0,28.7,
101,24/10/2022 11:05:38 am,31.0,89.5,29.1,
102,24/10/2022 11:20:38 am,31.5,89.5,29.6,
103,24/10/2022 11:35:38 am,31.5,88.5,29.4,
104,24/10/2022 11:50:38 am,32.0,88.5,29.9,
105,24/10/2022 12:05:38 pm,32.5,90.5,30.7,
106,24/10/2022 12:20:38 pm,33.0,90.0,31.1,
107,24/10/2022 12:35:38 pm,33.5,89.0,31.4,
108,24/10/2022 12:50:38 pm,33.5,89.0,31.4,
109,24/10/2022 1:05:38 pm,33.5,89.0,31.4,
110,24/10/2022 1:20:38 pm,33.5,88.0,31.2,
111,24/10/2022 1:35:38 pm,33.5,88.5,31.3,
112,24/10/2022 1:50:38 pm,33.5,87.5,31.1,
113,24/10/2022 2:05:38 pm,33.5,85.5,30.7,
114,24/10/2022 2:20:38 pm,33.0,87.0,30.5,
115,24/10/2022 2:35:38 pm,32.5,86.0,29.8,
116,24/10/2022 2:50:38 pm,32.0,85.0,29.2,
117,24/10/2022 3:05:38 pm,32.5,87.0,30.0,
118,24/10/2022 3:20:38 pm,32.0,86.5,29.5,
119,24/10/2022 3:35:38 pm,32.0,86.0,29.4,
120,24/10/2022 3:50:38 pm,32.0,86.5,29.5,
121,24/10/2022 4:05:38 pm,32.0,86.5,29.5,
122,24/10/2022 4:20:38 pm,32.0,87.0,29.6,
123,24/10/2022 4:35:38 pm,31.5,85.5,28.8,
124,24/10/2022 4:50:38 pm,31.5,87.0,29.1,
125,24/10/2022 5:05:38 pm,32.0,88.0,29.8,
126,24/10/2022 5:20:38 pm,32.5,87.0,30.0,
127,24/10/2022 5:35:38 pm,31.5,85.5,28.8,
128,24/10/2022 5:50:38 pm,31.0,85.5,28.3,
129,24/10/2022 6:05:38 pm,30.5,86.0,27.9,
130,24/10/2022 6:20:38 pm,30.5,86.5,28.0,
131,24/10/2022 6:35:38 pm,30.5,86.5,28.0,
132,24/10/2022 6:50:38 pm,30.0,86.0,27.4,
133,24/10/2022 7:05:38 pm,30.0,86.5,27.5,
134,24/10/2022 7:20:38 pm,29.5,86.5,27.0,
135,24/10/2022 7:35:38 pm,29.5,87.0,27.1,
136,24/10/2022 7:50:38 pm,29.5,86.0,26.9,
137,24/10/2022 8:05:38 pm,29.0,86.5,26.5,
138,24/10/2022 8:20:38 pm,29.0,86.5,26.5,
139,24/10/2022 8:35:38 pm,29.0,86.5,26.5,
140,24/10/2022 8:50:38 pm,29.0,87.0,26.6,
141,24/10/2022 9:05:38 pm,28.5,87.0,26.1,
142,24/10/2022 9:20:38 pm,28.5,87.0,26.1,
143,24/10/2022 9:35:38 pm,28.5,87.0,26.1,
144,24/10/2022 9:50:38 pm,28.5,87.0,26.1,
145,24/10/2022 10:05:38 pm,28.5,87.0,26.1,
146,24/10/2022 10:20:38 pm,28.5,87.0,26.1,
147,24/10/2022 10:35:38 pm,28.5,87.0,26.1,
148,24/10/2022 10:50:38 pm,28.5,87.0,26.1,
149,24/10/2022 11:05:38 pm,28.5,87.0,26.1,
150,24/10/2022 11:20:38 pm,28.0,87.0,25.6,
151,24/10/2022 11:35:38 pm,28.0,87.0,25.6,
152,24/10/2022 11:50:38 pm,28.0,87.0,25.6,
153,25/10/2022 12:05:38 am,28.0,87.0,25.6,
154,25/10/2022 12:20:38 am,28.0,87.0,25.6,
155,25/10/2022 12:35:38 am,28.0,87.0,25.6,
156,25/10/2022 12:50:38 am,28.0,87.0,25.6,
157,25/10/2022 1:05:38 am,28.0,87.0,25.6,
158,25/10/2022 1:20:38 am,28.0,87.0,25.6,
159,25/10/2022 1:35:38 am,27.5,87.0,25.1,
160,25/10/2022 1:50:38 am,27.5,87.0,25.1,
161,25/10/2022 2:05:38 am,27.5,87.0,25.1,
162,25/10/2022 2:20:38 am,27.5,87.0,25.1,
163,25/10/2022 2:35:38 am,27.5,87.0,25.1,
164,25/10/2022 2:50:38 am,27.5,87.0,25.1,
165,25/10/2022 3:05:38 am,27.5,87.0,25.1,
166,25/10/2022 3:20:38 am,27.5,87.0,25.1,
167,25/10/2022 3:35:38 am,27.5,87.0,25.1,
168,25/10/2022 3:50:38 am,27.5,87.0,25.1,
169,25/10/2022 4:05:38 am,27.0,87.0,24.6,
170,25/10/2022 4:20:38 am,27.0,87.0,24.6,
171,25/10/2022 4:35:38 am,27.0,87.0,24.6,
172,25/10/2022 4:50:38 am,27.0,87.0,24.6,
173,25/10/2022 5:05:38 am,27.0,87.0,24.6,
174,25/10/2022 5:20:38 am,27.0,87.0,24.6,
175,25/10/2022 5:35:38 am,27.0,87.0,24.6,
176,25/10/2022 5:50:38 am,27.0,86.5,24.6,
177,25/10/2022 6:05:38 am,27.0,87.0,24.6,
178,25/10/2022 6:20:38 am,27.0,87.0,24.6,
179,25/10/2022 6:35:38 am,27.0,87.0,24.6,
180,25/10/2022 6:50:38 am,27.0,87.0,24.6,
181,25/10/2022 7:05:38 am,27.0,87.0,24.6,
182,25/10/2022 7:20:38 am,27.0,87.0,24.6,
183,25/10/2022 7:35:38 am,27.0,87.0,24.6,
184,25/10/2022 7:50:38 am,27.5,87.0,25.1,
185,25/10/2022 8:05:38 am,27.5,87.0,25.1,
186,25/10/2022 8:20:38 am,27.5,87.0,25.1,
187,25/10/2022 8:35:38 am,28.0,88.0,25.8,
188,25/10/2022 8:50:38 am,29.0,89.5,27.1,
189,25/10/2022 9:05:38 am,29.5,88.0,27.3,
190,25/10/2022 9:20:38 am,29.5,81.5,26.0,
191,25/10/2022 9:35:38 am,29.5,82.0,26.1,
192,25/10/2022 9:50:38 am,29.0,84.5,26.1,
193,25/10/2022 10:05:38 am,29.5,84.0,26.5,
194,25/10/2022 10:20:38 am,30.5,85.0,27.7,
195,25/10/2022 10:35:38 am,31.0,84.5,28.1,
196,25/10/2022 10:50:38 am,28.5,88.0,26.3,
197,25/10/2022 11:05:38 am,30.5,95.5,29.7,
198,25/10/2022 11:20:38 am,30.5,97.0,30.0,
199,25/10/2022 11:35:38 am,29.5,88.5,27.4,
200,25/10/2022 11:50:38 am,30.0,91.5,28.5,
201,25/10/2022 12:05:38 pm,27.5,94.5,26.5,
202,25/10/2022 12:20:38 pm,26.5,98.0,26.2,
203,25/10/2022 12:35:38 pm,26.0,99.5,25.9,
204,25/10/2022 12:50:38 pm,26.0,100.0,26.0,
205,25/10/2022 1:05:38 pm,26.0,100.5,26.1,
206,25/10/2022 1:20:38 pm,26.0,100.5,26.1,
207,25/10/2022 1:35:38 pm,26.0,101.0,26.2,
208,25/10/2022 1:50:38 pm,26.0,101.0,26.2,
209,25/10/2022 2:05:38 pm,26.0,101.0,26.2,
210,25/10/2022 2:20:38 pm,26.0,101.0,26.2,
211,25/10/2022 2:35:38 pm,26.0,101.5,26.3,
212,25/10/2022 2:50:38 pm,26.0,101.5,26.3,
213,25/10/2022 3:05:38 pm,26.0,101.5,26.3,
214,25/10/2022 3:20:38 pm,26.0,101.5,26.3,
215,25/10/2022 3:35:38 pm,26.0,101.5,26.3,
216,25/10/2022 3:50:38 pm,26.0,101.5,26.3,
217,25/10/2022 4:05:38 pm,26.0,101.5,26.3,
218,25/10/2022 4:20:38 pm,26.0,101.5,26.3,
219,25/10/2022 4:35:38 pm,26.0,102.0,26.3,
220,25/10/2022 4:50:38 pm,26.0,102.0,26.3,
221,25/10/2022 5:05:38 pm,26.0,102.0,26.3,
222,25/10/2022 5:20:38 pm,26.0,102.0,26.3,
223,25/10/2022 5:35:38 pm,26.0,102.0,26.3,
224,25/10/2022 5:50:38 pm,26.0,102.0,26.3,
225,25/10/2022 6:05:38 pm,26.0,102.0,26.3,
226,25/10/2022 6:20:38 pm,26.0,102.0,26.3,
227,25/10/2022 6:35:38 pm,26.0,102.0,26.3,
228,25/10/2022 6:50:38 pm,26.0,102.0,26.3,
229,25/10/2022 7:05:38 pm,26.0,102.0,26.3,
230,25/10/2022 7:20:38 pm,26.0,102.0,26.3,
231,25/10/2022 7:35:38 pm,26.0,102.0,26.3,
232,25/10/2022 7:50:38 pm,26.0,102.0,26.3,
233,25/10/2022 8:05:38 pm,26.0,102.5,26.4,
234,25/10/2022 8:20:38 pm,26.0,102.5,26.4,
235,25/10/2022 8:35:38 pm,26.0,102.5,26.4,
236,25/10/2022 8:50:38 pm,26.0,102.5,26.4,
237,25/10/2022 9:05:38 pm,26.0,102.5,26.4,
238,25/10/2022 9:20:38 pm,26.0,102.5,26.4,
239,25/10/2022 9:35:38 pm,26.0,102.5,26.4,
240,25/10/2022 9:50:38 pm,26.0,102.5,26.4,
241,25/10/2022 10:05:38 pm,26.0,102.5,26.4,
242,25/10/2022 10:20:38 pm,26.0,102.5,26.4,
243,25/10/2022 10:35:38 pm,26.0,102.5,26.4,
244,25/10/2022 10:50:38 pm,26.0,102.5,26.4,
245,25/10/2022 11:05:38 pm,26.0,102.5,26.4,
246,25/10/2022 11:20:38 pm,26.0,102.5,26.4,
247,25/10/2022 11:35:38 pm,26.0,102.5,26.4,
248,25/10/2022 11:50:38 pm,26.0,102.5,26.4,
249,26/10/2022 12:05:38 am,26.0,102.5,26.4,
250,26/10/2022 12:20:38 am,26.0,102.5,26.4,
251,26/10/2022 12:35:38 am,26.0,102.5,26.4,
252,26/10/2022 12:50:38 am,26.0,102.5,26.4,
253,26/10/2022 1:05:38 am,26.0,102.5,26.4,
254,26/10/2022 1:20:38 am,26.0,102.5,26.4,
255,26/10/2022 1:35:38 am,26.0,102.5,26.4,
256,26/10/2022 1:50:38 am,26.0,102.5,26.4,
257,26/10/2022 2:05:38 am,26.0,103.0,26.5,
258,26/10/2022 2:20:38 am,26.0,103.0,26.5,
259,26/10/2022 2:35:38 am,26.0,103.0,26.5,
260,26/10/2022 2:50:38 am,26.0,103.0,26.5,
261,26/10/2022 3:05:38 am,26.0,103.0,26.5,
262,26/10/2022 3:20:38 am,26.0,103.0,26.5,
263,26/10/2022 3:35:38 am,26.0,103.0,26.5,
264,26/10/2022 3:50:38 am,26.0,103.0,26.5,
265,26/10/2022 4:05:38 am,26.0,103.0,26.5,
266,26/10/2022 4:20:38 am,26.0,103.0,26.5,
267,26/10/2022 4:35:38 am,26.0,103.0,26.5,
268,26/10/2022 4:50:38 am,26.0,103.0,26.5,
269,26/10/2022 5:05:38 am,26.0,103.0,26.5,
270,26/10/2022 5:20:38 am,26.0,103.0,26.5,
271,26/10/2022 5:35:38 am,26.0,103.0,26.5,
272,26/10/2022 5:50:38 am,26.0,103.0,26.5,
273,26/10/2022 6:05:38 am,26.0,103.0,26.5,
274,26/10/2022 6:20:38 am,26.0,103.0,26.5,
275,26/10/2022 6:35:38 am,26.0,103.0,26.5,
276,26/10/2022 6:50:38 am,26.0,103.0,26.5,
277,26/10/2022 7:05:38 am,26.0,103.0,26.5,
278,26/10/2022 7:20:38 am,26.0,103.0,26.5,
279,26/10/2022 7:35:38 am,26.0,103.0,26.5,
280,26/10/2022 7:50:38 am,26.0,103.0,26.5,
281,26/10/2022 8:05:38 am,26.0,103.0,26.5,
282,26/10/2022 8:20:38 am,26.0,103.0,26.5,
283,26/10/2022 8:35:38 am,26.0,103.0,26.5,
284,26/10/2022 8:50:38 am,26.0,103.0,26.5,
285,26/10/2022 9:05:38 am,26.0,103.0,26.5,
286,26/10/2022 9:20:38 am,26.0,103.0,26.5,
287,26/10/2022 9:35:38 am,26.0,103.0,26.5,
288,26/10/2022 9:50:38 am,26.0,103.0,26.5,
289,26/10/2022 10:05:38 am,26.0,103.0,26.5,
290,26/10/2022 10:20:38 am,26.0,103.0,26.5,
291,26/10/2022 10:35:38 am,26.0,103.0,26.5,
292,26/10/2022 10:50:38 am,30.5,103.5,31.1,
293,26/10/2022 11:05:38 am,30.5,99.5,30.4,
294,26/10/2022 11:20:38 am,31.0,100.5,31.1,
295,26/10/2022 11:35:38 am,30.5,102.0,30.8,
296,26/10/2022 11:50:38 am,29.5,100.0,29.5,
297,26/10/2022 12:05:38 pm,30.0,101.5,30.3,
298,26/10/2022 12:20:38 pm,31.5,100.5,31.6,
299,26/10/2022 12:35:38 pm,32.5,92.5,31.1,
300,26/10/2022 12:50:38 pm,32.5,88.5,30.3,
301,26/10/2022 1:05:38 pm,32.5,86.5,29.9,
302,26/10/2022 1:20:38 pm,32.0,85.5,29.3,
303,26/10/2022 1:35:38 pm,32.0,85.0,29.2,
304,26/10/2022 1:50:38 pm,32.0,84.5,29.1,
305,26/10/2022 2:05:38 pm,32.0,84.0,28.9,
306,26/10/2022 2:20:38 pm,32.0,83.5,28.8,
307,26/10/2022 2:35:38 pm,31.5,82.5,28.2,
308,26/10/2022 2:50:38 pm,31.5,82.5,28.2,
309,26/10/2022 3:05:38 pm,31.5,82.0,28.0,
310,26/10/2022 3:20:38 pm,31.5,82.0,28.0,
311,26/10/2022 3:35:38 pm,31.0,82.0,27.6,
312,26/10/2022 3:50:38 pm,31.0,82.0,27.6,
313,26/10/2022 4:05:38 pm,31.0,82.5,27.7,
314,26/10/2022 4:20:38 pm,31.0,83.5,27.9,
315,26/10/2022 4:35:38 pm,30.5,83.0,27.3,
316,26/10/2022 4:50:38 pm,30.0,82.5,26.7,
317,26/10/2022 5:05:38 pm,30.0,83.0,26.8,
318,26/10/2022 5:20:38 pm,29.5,84.0,26.5,
319,26/10/2022 5:35:38 pm,29.5,85.5,26.8,
320,26/10/2022 5:50:38 pm,29.0,86.5,26.5,
321,26/10/2022 6:05:38 pm,28.5,86.0,25.9,
322,26/10/2022 6:20:38 pm,28.5,87.5,26.2,
323,26/10/2022 6:35:38 pm,28.5,87.5,26.2,
324,26/10/2022 6:50:38 pm,28.5,87.5,26.2,
325,26/10/2022 7:05:38 pm,29.5,89.5,27.6,
326,26/10/2022 7:20:38 pm,29.5,89.0,27.5,
327,26/10/2022 7:35:38 pm,30.0,88.0,27.8,
328,26/10/2022 7:50:38 pm,30.0,87.0,27.6,
329,26/10/2022 8:05:38 pm,30.0,86.5,27.5,
330,26/10/2022 8:20:38 pm,29.0,98.0,28.7,
331,26/10/2022 8:35:38 pm,28.5,100.5,28.6,
332,26/10/2022 8:50:38 pm,27.5,100.5,27.6,
333,26/10/2022 9:05:38 pm,27.5,101.0,27.7,
334,26/10/2022 9:20:38 pm,27.0,100.5,27.1,
335,26/10/2022 9:35:38 pm,26.5,101.0,26.7,
336,26/10/2022 9:50:38 pm,26.0,101.0,26.2,
337,26/10/2022 10:05:38 pm,25.5,101.5,25.8,
338,26/10/2022 10:20:38 pm,25.0,101.5,25.3,
339,26/10/2022 10:35:38 pm,24.5,99.0,24.3,
340,26/10/2022 10:50:38 pm,22.5,95.0,21.7,
341,26/10/2022 11:05:38 pm,22.0,96.5,21.4,
342,26/10/2022 11:20:38 pm,22.5,97.5,22.1,
343,26/10/2022 11:35:38 pm,22.5,97.5,22.1,
344,26/10/2022 11:50:38 pm,22.5,96.0,21.8,
345,27/10/2022 12:05:38 am,23.0,95.5,22.2,
346,27/10/2022 12:20:38 am,22.5,92.0,21.1,
347,27/10/2022 12:35:38 am,22.5,90.0,20.8,
348,27/10/2022 12:50:38 am,22.5,82.5,19.4,
349,27/10/2022 1:05:38 am,23.0,78.0,19.0,
350,27/10/2022 1:20:38 am,23.0,74.5,18.2,
351,27/10/2022 1:35:38 am,23.5,72.0,18.2,
352,27/10/2022 1:50:38 am,23.5,70.0,17.7,
353,27/10/2022 2:05:38 am,24.0,69.5,18.1,
354,27/10/2022 2:20:38 am,24.0,68.0,17.7,
355,27/10/2022 2:35:38 am,24.5,68.0,18.2,
356,27/10/2022 2:50:38 am,24.5,67.0,18.0,
357,27/10/2022 3:05:38 am,24.5,66.0,17.7,
358,27/10/2022 3:20:38 am,24.5,65.5,17.6,
359,27/10/2022 3:35:38 am,24.5,65.0,17.5,
360,27/10/2022 3:50:38 am,24.5,65.0,17.5,
361,27/10/2022 4:05:38 am,24.5,64.5,17.4,
362,27/10/2022 4:20:38 am,24.5,64.0,17.2,
363,27/10/2022 4:35:38 am,24.5,63.5,17.1,
364,27/10/2022 4:50:38 am,24.5,63.0,17.0,
365,27/10/2022 5:05:38 am,24.5,63.0,17.0,
366,27/10/2022 5:20:38 am,24.5,63.0,17.0,
367,27/10/2022 5:35:38 am,24.5,63.0,17.0,
368,27/10/2022 5:50:38 am,24.5,63.5,17.1,
369,27/10/2022 6:05:38 am,24.5,63.5,17.1,
370,27/10/2022 6:20:38 am,24.5,63.5,17.1,
371,27/10/2022 6:35:38 am,24.5,64.0,17.2,
372,27/10/2022 6:50:38 am,24.5,64.5,17.4,
373,27/10/2022 7:05:38 am,24.5,65.0,17.5,
374,27/10/2022 7:20:38 am,24.5,65.0,17.5,
375,27/10/2022 7:35:38 am,24.5,65.5,17.6,
376,27/10/2022 7:50:38 am,25.0,66.0,18.2,
377,27/10/2022 8:05:38 am,25.0,66.5,18.3,
378,27/10/2022 8:20:38 am,25.0,67.5,18.6,
379,27/10/2022 8:35:38 am,25.5,68.0,19.2,
380,27/10/2022 8:50:38 am,25.5,68.5,19.3,
381,27/10/2022 9:05:38 am,25.5,69.0,19.4,
382,27/10/2022 9:20:38 am,26.0,69.5,20.0,
383,27/10/2022 9:35:38 am,26.0,69.0,19.9,
384,27/10/2022 9:50:38 am,26.0,69.0,19.9,
385,27/10/2022 10:05:38 am,26.5,70.0,20.6,
386,27/10/2022 10:20:38 am,27.0,73.5,21.9,
387,27/10/2022 10:35:38 am,27.5,75.5,22.8,
388,27/10/2022 10:50:38 am,28.0,77.0,23.6,
389,27/10/2022 11:05:38 am,28.0,79.0,24.0,
390,27/10/2022 11:20:38 am,28.0,80.0,24.2,
391,27/10/2022 11:35:38 am,28.5,80.5,24.8,
392,27/10/2022 11:50:38 am,28.5,81.0,24.9,
393,27/10/2022 12:05:38 pm,28.5,81.5,25.0,
394,27/10/2022 12:20:38 pm,28.5,82.0,25.1,
395,27/10/2022 12:35:38 pm,28.5,82.5,25.2,
396,27/10/2022 12:50:38 pm,28.5,82.5,25.2,
397,27/10/2022 1:05:38 pm,28.5,80.0,24.7,
398,27/10/2022 1:20:38 pm,27.5,75.0,22.7,
399,27/10/2022 1:35:38 pm,27.0,70.5,21.2,
400,27/10/2022 1:50:38 pm,27.0,68.0,20.6,
401,27/10/2022 2:05:38 pm,26.5,66.5,19.7,
402,27/10/2022 2:20:38 pm,26.5,65.5,19.5,
403,27/10/2022 2:35:38 pm,26.0,64.0,18.7,
404,27/10/2022 2:50:38 pm,26.0,62.5,18.3,
405,27/10/2022 3:05:38 pm,26.0,61.5,18.0,
406,27/10/2022 3:20:38 pm,26.0,63.0,18.4,
407,27/10/2022 3:35:38 pm,27.0,68.5,20.7,
408,27/10/2022 3:50:38 pm,28.0,74.0,22.9,
409,27/10/2022 4:05:38 pm,28.0,77.0,23.6,
410,27/10/2022 4:20:38 pm,28.0,80.0,24.2,
411,27/10/2022 4:35:38 pm,28.0,81.5,24.5,
412,27/10/2022 4:50:38 pm,28.0,83.5,24.9,
413,27/10/2022 5:05:38 pm,28.0,84.5,25.1,
414,27/10/2022 5:20:38 pm,28.0,84.5,25.1,
415,27/10/2022 5:35:38 pm,28.0,85.0,25.2,
416,27/10/2022 5:50:38 pm,28.0,86.0,25.4,
417,27/10/2022 6:05:38 pm,28.0,86.0,25.4,
418,27/10/2022 6:20:38 pm,28.0,86.0,25.4,
419,27/10/2022 6:35:38 pm,28.0,86.5,25.5,
420,27/10/2022 6:50:38 pm,28.0,86.5,25.5,
421,27/10/2022 7:05:38 pm,28.0,87.0,25.6,
422,27/10/2022 7:20:38 pm,28.0,87.0,25.6,
423,27/10/2022 7:35:38 pm,28.0,87.0,25.6,
424,27/10/2022 7:50:38 pm,28.0,87.5,25.7,
425,27/10/2022 8:05:38 pm,28.0,87.5,25.7,
426,27/10/2022 8:20:38 pm,28.0,87.5,25.7,
427,27/10/2022 8:35:38 pm,28.0,87.5,25.7,
428,27/10/2022 8:50:38 pm,28.0,88.0,25.8,
429,27/10/2022 9:05:38 pm,28.0,88.0,25.8,
430,27/10/2022 9:20:38 pm,28.0,88.0,25.8,
431,27/10/2022 9:35:38 pm,28.0,88.5,25.9,
432,27/10/2022 9:50:38 pm,28.0,88.0,25.8,
433,27/10/2022 10:05:38 pm,27.0,80.5,23.4,
434,27/10/2022 10:20:38 pm,26.0,77.5,21.8,
435,27/10/2022 10:35:38 pm,25.5,73.5,20.4,
436,27/10/2022 10:50:38 pm,25.0,70.0,19.1,
437,27/10/2022 11:05:38 pm,25.0,68.0,18.7,
438,27/10/2022 11:20:38 pm,25.0,65.5,18.1,
439,27/10/2022 11:35:38 pm,25.0,63.0,17.5,
440,27/10/2022 11:50:38 pm,25.0,61.5,17.1,
441,28/10/2022 12:05:38 am,25.0,61.0,17.0,
442,28/10/2022 12:20:38 am,25.0,60.0,16.7,
443,28/10/2022 12:35:38 am,25.0,59.5,16.6,
444,28/10/2022 12:50:38 am,25.0,58.5,16.3,
445,28/10/2022 1:05:38 am,25.0,58.0,16.2,
446,28/10/2022 1:20:38 am,25.0,57.5,16.0,
447,28/10/2022 1:35:38 am,25.0,57.0,15.9,
448,28/10/2022 1:50:38 am,25.0,57.0,15.9,
449,28/10/2022 2:05:38 am,25.0,56.5,15.8,
450,28/10/2022 2:20:38 am,25.0,56.5,15.8,
451,28/10/2022 2:35:38 am,25.0,56.5,15.8,
452,28/10/2022 2:50:38 am,25.0,56.0,15.6,
453,28/10/2022 3:05:38 am,25.0,56.5,15.8,
